"id","op_id","sortid","名称","効果","付加係数","要求レベル上昇","ネックレス","ヘルメット","冠","イヤリング","マント","ベルト","グローブ","投擲機","爪","ブレスレット","共用鎧","専用鎧","ブーツ","リング","片手剣","両手剣","槍","弓","杖","牙","メイス","翼","笛","短剣","格闘武器","スリング","ワンド","鞭","鎌","爪武器","本","双剣","ほうき","ダークコア","双拳銃","錬金石","チェインアンカー","盾","鞘","矢","腕刺青","ブローチ","獣毛装飾","十字架","肩刺青","マスターキー","保護帯","スリング弾丸","星群","契約霊","ウォーペイント","コサージュ","魔弾石","触媒石","ラム酒","宝石"
"905","857","50023","[次元の]","セットオプション","100","50","●","●","●","●","●","●","●","●","●","●","●","●","●","","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●",""
"957","869","3917","[征服する]","全ての状態異常抵抗に対する最終抵抗値[1~5]％増加","50","45","","","","","","","","","","","","","","●","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"934","879","122","[力固定増強]","該当装備の称号の力増加オプション数値[40~50]％上昇","50","400","","","","","","","●","","●","","","","","","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","","","","","","","","","","","","","","","","","","",""
"935","880","222","[敏捷固定増強]","該当装備の称号の敏捷増加オプション数値[40~50]％上昇","50","400","","","","","","","","","","","","","●","","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","","","","","","","","","","","","","","","","","","",""
"936","881","322","[健康固定増強]","該当装備の称号の健康増加オプション数値[40~50]％上昇","50","400","","","","","","●","","","","","","","","","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","","","","","","","","","","","","","","","","","","",""
"937","882","422","[知識固定増強]","該当装備の称号の知識増加オプション数値[40~50]％上昇","50","400","","","●","","","","","","","","","","","","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","","","","","","","","","","","","","","","","","","",""
"938","883","522","[知恵固定増強]","該当装備の称号の知恵増加オプション数値[40~50]％上昇","50","400","●","","","","","","","","","●","","","","","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","","","","","","","","","","","","","","","","","","",""
"939","884","622","[威厳増強]","該当装備の称号の威厳増加オプション数値[40~50]％上昇","50","400","●","","●","","","","","","","","","","","","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","","","","","","","","","","","","","","","","","","",""
"940","885","722","[運増強]","該当装備の称号の運増加オプション数値[40~50]％上昇","50","400","●","●","●","","","●","●","●","●","●","","","●","","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","","","","","","","","","","","","","","","","","","",""
"941","886","1041","[攻撃力増強]","該当装備の称号の攻撃力増加オプション数値[40~50]％上昇","50","400","","","","","","","","","","","","","","","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","","","","","","","","","","","","","","","","","","",""
"942","887","1141","[防御効率増強]","該当装備の称号の防御効率増加オプション数値[40~50]％上昇","50","400","","","","","","","","","","","●","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"943","888","1271","[最大HP効率増強]","該当装備の称号のHP効率増加オプション数値[40~50]％上昇","50","400","●","","","","","","","","","","●","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"944","889","1371","[最大CP増強]","該当装備の称号の最大CP増加オプション数値[40~50]％上昇","50","400","","","●","","","","","","","","","●","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"945","890","5916","[技術増強]","該当装備の称号のスキルレベル増加オプション数値[40~50]％上昇","50","400","●","","","","","","","","","","","●","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"946","891","8100","[魔力増強]","該当装備の称号の魔法ダメージ増加オプション数値[40~50]％上昇","50","400","","","","","","","","","","","","","","","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","●","","","","","","","","","","","","","","","","","","",""
"947","892","1571","[攻撃速度増強]","該当装備の称号の攻撃速度増加オプション数値[40~50]％上昇","50","400","","","","","","","","●","","","","","","","●","●","●","","●","●","●","","","","●","","●","","●","●","●","","","●","","●","●","","","","","","","","","","","","","","","","","","",""
"948","893","1572","[移動速度増強]","該当装備の称号の移動速度増加オプション数値[40~50]％上昇","50","400","","","","","","","","","","","","","●","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"949","894","1471","[攻撃命中増強]","該当装備の称号の命中率増加オプション数値[40~50]％上昇","50","400","","","","","","","","","","","","","","","●","","","●","●","●","","","●","●","●","●","●","●","","●","●","●","●","●","●","●","","","","","","","","","","","","","","","","","","","",""
"950","895","1472","[攻撃回避増強]","該当装備の称号の回避率増加オプション数値[40~50]％上昇","50","400","","","","","","","","","","","","●","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"951","896","1474","[致命打率増強]","該当装備の称号の致命打率増加オプション数値[40~50]％上昇","50","400","","","","","","","","●","","","","","","","●","●","●","","●","●","●","","","","●","","●","","●","●","●","","","●","","●","●","","","","","","","","","","","","","","","","","","",""
